Date_Time,PA1,PA2,PA3,PA4,PA5,PA6,PA7,PA8,PA9,PA10,PA11,PA12,PH1,PH2,PH3,PH4,PH5,PH6,PH7,PH8,PH9,PH10,PH11,PH12,PCOM-SOURCE
8/29/2023 2:33,24.625,24.625,24.875,24.375,NA,24.875,NA,24.625,24.875,24.75,24.625,24.75,27.75,28.125,28,27.75,28,27.5,27.75,27.625,28,27.75,NA,27.75,27
8/29/2023 3:03,24.625,24.625,24.875,24.375,NA,24.875,NA,24.625,24.875,24.75,24.625,24.75,27.75,28.25,28.125,27.875,28,27.5,27.75,27.75,28,27.875,NA,27.875,27
8/29/2023 3:33,24.5,24.5,24.75,24.25,NA,24.75,NA,24.5,24.75,24.625,24.5,24.625,27.625,28,28,27.625,27.875,27.375,27.625,27.5,27.875,27.625,NA,27.625,26.875
8/29/2023 4:03,24.5,24.5,24.75,24.125,NA,24.75,NA,24.5,24.75,24.5,24.5,24.625,27.5,27.875,27.875,27.625,27.75,27.25,27.5,27.375,27.75,27.5,NA,27.5,26.875
8/29/2023 4:33,24.375,24.5,24.625,24.125,NA,24.625,NA,24.375,24.625,24.5,24.375,24.5,27.375,27.875,27.75,27.5,27.75,27.25,27.375,27.375,27.75,27.5,NA,27.5,26.875
8/29/2023 5:03,24.375,24.375,24.625,24.125,NA,24.625,NA,24.375,24.625,24.5,24.375,24.5,27.375,27.875,27.75,27.5,27.625,27.125,27.375,27.375,27.75,27.375,NA,27.5,26.875
8/29/2023 5:33,24.25,24.375,24.5,24,NA,24.625,NA,24.375,24.5,24.375,24.375,24.5,27.375,27.875,27.75,27.5,27.625,27.125,27.375,27.375,27.625,27.375,NA,27.375,26.875
8/29/2023 6:03,24.375,24.375,24.5,24,NA,24.625,NA,24.375,24.625,24.375,24.375,24.5,27.375,27.875,27.75,27.5,27.625,27.125,27.375,27.375,27.75,27.375,NA,27.5,26.875
8/29/2023 6:33,24.375,24.375,24.625,24,NA,24.625,NA,24.375,24.625,24.375,24.375,24.5,27.375,27.875,27.75,27.5,27.625,27.125,27.375,27.375,27.75,27.5,NA,27.5,26.875
8/29/2023 7:03,24.375,24.375,24.625,24.125,NA,24.625,NA,24.375,24.625,24.5,24.375,24.5,27.375,27.875,27.75,27.625,27.75,27.25,27.5,27.375,27.75,27.5,NA,27.5,26.875
8/29/2023 7:33,24.5,24.5,24.625,24.125,NA,24.75,NA,24.5,24.75,24.5,24.5,24.625,27.5,28,27.875,27.625,27.75,27.25,27.5,27.5,27.75,27.5,NA,27.5,27
8/29/2023 8:03,25.125,24.875,25.125,24.5,NA,25.125,NA,24.875,25.125,25,24.875,25,27.875,28.375,28.375,28,28.125,27.625,28,27.875,28.125,27.875,NA,28,27
8/29/2023 8:33,25.75,25.625,25.75,25.125,NA,25.625,NA,25.5,25.875,25.625,25.625,25.625,28.5,28.875,28.75,28.5,28.625,28.25,28.625,28.375,28.5,28.5,NA,28.375,27.125
8/29/2023 9:03,25.875,25.875,26.125,25.5,NA,26,NA,26,26.125,26,26,26,28.625,28.875,28.625,28.5,28.625,28.125,28.625,28.25,28.5,28.5,NA,28.375,27.25
8/29/2023 9:33,26.375,26.625,27,26.125,NA,26.75,NA,26.75,26.875,26.625,26.75,26.625,29.125,28.75,28.75,28.25,28.875,28.125,28.625,28.125,28.5,28.75,NA,28.375,27.25
8/29/2023 10:03,27.5,27.25,27.625,26.75,NA,27.5,NA,28,27.5,27.625,27.375,27.5,29.375,29,29,28.25,29.125,28.25,28.875,28,28.375,29,NA,28.125,27.375
8/29/2023 10:33,27.5,28,28.25,27.75,NA,28.125,NA,28.75,28.25,27.625,28,27.5,29.625,29,29,28.125,29.375,28,29.25,28.375,28.375,29.25,NA,28.375,27.875
8/29/2023 11:03,27.875,28.375,27.875,28,NA,28.125,NA,28,28.75,28.125,28.375,27.75,29.5,28.625,28.625,28,29.25,27.75,29,28.125,28.625,29.25,NA,28.75,28.125
8/29/2023 11:33,27.75,28,27.875,27.75,NA,28,NA,28,28.625,28,28.125,27.75,29.25,28.625,28.375,28.125,28.75,28,28.875,28.125,28.75,29.125,NA,28.5,28.125
8/29/2023 12:03,27.75,27.875,28,27.625,NA,28,NA,28,28.375,28.125,28,28,28.375,28.375,28.125,27.625,28.125,27.625,28.125,27.75,28.125,28.375,NA,28,28.125
8/29/2023 12:33,27.75,27.75,28,27.625,NA,28,NA,27.875,28.125,28.125,27.875,28,28.125,28.375,28,27.625,28,27.5,28,27.75,28,28.125,NA,28,27.875
8/29/2023 13:03,27.625,27.75,27.875,27.5,NA,27.875,NA,27.625,28,28,27.75,27.875,27.875,28.375,27.875,27.625,27.875,27.5,27.875,27.625,27.875,27.875,NA,27.875,27.5
8/29/2023 13:33,27.75,27.75,28,27.5,NA,28,NA,27.75,28,28.125,27.75,27.875,27.75,28.25,27.875,27.625,27.875,27.5,27.875,27.75,27.875,27.875,NA,27.875,27.75
8/29/2023 14:03,27.875,27.75,27.875,27.5,NA,28,NA,27.625,27.875,28,27.75,27.875,27.875,28.25,27.875,27.75,27.875,27.625,27.875,27.75,28,28,NA,28,27.75
8/29/2023 14:33,27.625,27.625,27.75,27.25,NA,27.75,NA,27.5,27.75,27.75,27.5,27.625,27.625,28.125,27.75,27.625,27.75,27.375,27.75,27.625,27.75,27.875,NA,27.75,27.5
8/29/2023 15:03,27.375,27.375,27.5,27,NA,27.5,NA,27.25,27.5,27.5,27.25,27.25,27.375,27.75,27.5,27.375,27.5,27.125,27.5,27.375,27.5,27.5,NA,27.5,27.375
8/29/2023 15:33,27.125,27.125,27.25,26.75,NA,27.375,NA,27,27.25,27.25,27,27.125,27.25,27.75,27.375,27.25,27.5,27,27.375,27.375,27.5,27.375,NA,27.5,27.25
8/29/2023 16:03,27,27,27.125,26.625,NA,27.125,NA,26.875,27.125,27.125,26.875,27,27.5,28.125,27.75,27.625,27.875,27.375,27.75,27.625,27.875,27.75,NA,27.875,27.125
8/29/2023 16:33,26.875,27,27,26.625,NA,27.125,NA,26.75,27,27,26.75,26.875,27.875,28.5,28.25,28,28.375,27.625,28.125,28,28.25,28.125,NA,28.25,27.125
8/29/2023 17:03,26.875,26.875,27,26.5,NA,27.125,NA,26.75,26.875,27,26.75,26.875,28.25,29,28.625,28.375,28.75,28,28.5,28.5,28.625,28.5,NA,28.625,27
8/29/2023 17:33,26.75,26.75,26.875,26.375,NA,27.125,NA,26.625,26.875,26.875,26.625,26.75,28.5,29.25,28.875,28.625,29,28.25,28.75,28.75,28.875,28.75,NA,28.875,27
8/29/2023 18:03,26.625,26.625,26.75,26.25,NA,27,NA,26.5,26.625,26.75,26.5,26.625,28.625,29.25,29,28.75,29.125,28.375,28.75,28.75,29,28.875,NA,29,26.875
8/29/2023 18:33,26.5,26.5,26.625,26.125,NA,27,NA,26.375,26.625,26.625,26.375,26.5,28.75,29.5,29.125,29,29.25,28.5,29,29,29.25,29.125,NA,29.125,26.75
8/29/2023 19:03,26.5,26.5,26.625,26.125,NA,27,NA,26.375,26.625,26.625,26.375,26.5,28.875,29.5,29.25,29.125,29.25,28.625,29,29,29.25,29.125,NA,29.25,26.75
8/29/2023 19:33,26.5,26.5,26.625,26.125,NA,27,NA,26.375,26.5,26.5,26.375,26.5,28.5,29,28.75,28.625,28.75,28.125,28.625,28.5,28.625,28.75,NA,28.75,26.75
8/29/2023 20:03,26.375,26.375,26.5,26.125,NA,26.625,NA,26.25,26.375,26.5,26.25,26.375,28,28.75,28.375,28.25,28.5,27.875,28.25,28.25,28.375,28.375,NA,28.375,26.75
8/29/2023 20:33,26.25,26.375,26.5,26,NA,26.5,NA,26.25,26.375,26.375,26.25,26.25,28,28.75,28.375,28.25,28.625,27.875,28.25,28.25,28.5,28.375,NA,28.375,26.75
8/29/2023 21:03,26.25,26.25,26.375,25.875,NA,26.375,NA,26.125,26.25,26.25,26.125,26.125,28,28.75,28.375,28.25,28.625,27.875,28.25,28.25,28.5,28.375,NA,28.375,26.75
8/29/2023 21:33,26.125,26.25,26.375,25.75,NA,26.375,NA,26,26.25,26.25,26.125,26.125,28.125,28.875,28.5,28.25,28.75,27.875,28.25,28.375,28.625,28.375,NA,28.5,26.625
8/29/2023 22:03,26.125,26.125,26.25,25.75,NA,26.375,NA,26,26.125,26.25,26,26.125,28.125,28.875,28.375,28.375,28.75,28,28.375,28.375,28.625,28.5,NA,28.5,26.625
8/29/2023 22:33,26,26.125,26.25,25.625,NA,26.25,NA,25.875,26,26.125,26,26,28.125,28.875,28.375,28.25,28.875,28,28.25,28.375,28.625,28.375,NA,28.5,26.625
8/29/2023 23:03,26,26.125,26.25,25.625,NA,26.25,NA,26,26.125,26.125,26,26,28.25,28.875,28.5,28.375,28.875,28.125,28.375,28.5,28.75,28.5,NA,28.625,26.625
8/29/2023 23:33,26.125,26.125,26.25,25.75,NA,26.375,NA,26,26.125,26.125,26,26.125,28.375,29,28.75,28.625,29.125,28.25,28.5,28.625,28.875,28.625,NA,28.75,26.625
8/30/2023 0:03,26,26.125,26.25,25.75,NA,26.25,NA,26,26.125,26.125,26,26,28.375,29,28.75,28.625,29.125,28.25,28.625,28.625,29,28.75,NA,28.75,26.5
8/30/2023 0:33,26,26.125,26.25,25.75,NA,26.25,NA,26,26.125,26.125,26,26,28.5,29.125,28.875,28.625,29.125,28.25,28.625,28.75,29,28.75,NA,28.875,26.5
8/30/2023 1:03,26,26,26.25,25.625,NA,26.25,NA,25.875,26,26.125,25.875,26,28.5,29.125,28.75,28.625,29.125,28.25,28.625,28.625,29,28.75,NA,28.875,26.5
8/30/2023 1:33,26,26.125,26.25,25.75,NA,26.375,NA,26,26.125,26.125,26,26.125,28.625,29.125,28.875,28.75,29.25,28.375,28.75,28.75,29,28.875,NA,28.875,26.5
8/30/2023 2:03,26.125,26.125,26.25,25.75,NA,26.375,NA,26,26.125,26.125,26.125,26.125,28.625,29.25,29,28.875,29.25,28.5,28.875,28.875,29.125,29,NA,29,26.5
8/30/2023 2:33,26.125,26.125,26.25,25.75,NA,26.375,NA,26,26.125,26.125,26,26.125,28.75,29.25,29,28.875,29.25,28.5,28.875,28.875,29.125,29,NA,29,26.5
8/30/2023 3:03,26.125,26.125,26.25,25.75,NA,26.375,NA,26,26.125,26.25,26.125,26.125,28.625,29.125,28.875,28.75,29.25,28.375,28.75,28.75,29,28.875,NA,29,26.5
8/30/2023 3:33,26.125,26.125,26.375,25.875,NA,26.375,NA,26,26.25,26.25,26.125,26.125,28.5,29,28.75,28.625,29,28.25,28.625,28.625,28.875,28.75,NA,28.875,26.5
8/30/2023 4:03,26.125,26.25,26.375,25.875,NA,26.375,NA,26.125,26.25,26.25,26.125,26.125,28.375,28.875,28.625,28.5,28.875,28.125,28.5,28.5,28.75,28.625,NA,28.625,26.5
8/30/2023 4:33,26.25,26.25,26.375,26,NA,26.5,NA,26.125,26.375,26.25,26.125,26.25,28.5,29.125,28.875,28.75,29,28.375,28.625,28.75,29,28.75,NA,28.875,26.625
8/30/2023 5:03,26.125,26.125,26.25,25.75,NA,26.375,NA,26,26.125,26.25,26.125,26.125,28.375,29,28.75,28.625,29,28.25,28.5,28.625,28.875,28.625,NA,28.75,26.5
8/30/2023 5:33,26.125,26.125,26.375,25.75,NA,26.375,NA,26,26.125,26.25,26.125,26.125,28.5,29.125,28.875,28.75,29.25,28.375,28.625,28.75,29,28.75,NA,28.875,26.5
8/30/2023 6:03,26.125,26.125,26.375,25.75,NA,26.375,NA,26,26.25,26.25,26.125,26.125,28.625,29.25,29,28.875,29.375,28.5,28.875,28.875,29.125,29,NA,29,26.5
8/30/2023 6:33,26.125,26.25,26.375,25.875,NA,26.5,NA,26.125,26.25,26.25,26.125,26.25,28.875,29.375,29.125,29,29.5,28.625,29,29,29.25,29.125,NA,29.25,26.5
8/30/2023 7:03,26.25,26.25,26.5,26,NA,26.5,NA,26.25,26.375,26.375,26.25,26.25,28.875,29.375,29.125,29,29.375,28.625,29,29,29.25,29.125,NA,29.125,26.625
8/30/2023 7:33,26.625,26.625,26.875,26.375,NA,26.875,NA,26.625,26.625,26.625,26.625,26.625,29,29.375,29.125,29.125,29.375,28.75,29,29.125,29.25,29.25,NA,29.25,26.75
8/30/2023 8:03,27,26.875,27.125,26.625,NA,27.25,NA,27,27,27,27,27,28.875,29.25,29,28.875,29.125,28.5,28.875,28.875,29,29.125,NA,29,26.875
8/30/2023 8:33,26.875,27,27.125,26.625,NA,27.25,NA,27,27.125,27.125,27,27.125,28.375,28.875,28.625,28.5,28.625,28.125,28.5,28.5,28.625,28.625,NA,28.625,26.875
8/30/2023 9:03,27.125,27.125,27.375,26.875,NA,27.5,NA,27.125,27.25,27.25,27.125,27.25,28.625,29.25,29,28.75,29,28.375,28.875,28.75,28.875,28.875,NA,28.875,26.875
8/30/2023 9:33,27.25,27.25,27.375,27,NA,27.5,NA,27.25,27.375,27.375,27.25,27.375,29,29.5,29.375,29.125,29.375,28.75,29.25,29.125,29.25,29.25,NA,29.375,27
8/30/2023 10:03,27.75,27.625,27.75,27.375,NA,27.875,NA,27.5,27.75,27.75,27.5,27.75,29.125,29.875,29.5,29.125,29.375,28.875,29.375,29.25,29.375,29.375,NA,29.5,27.125
8/30/2023 10:33,28.375,28.125,27.875,27.875,NA,28,NA,27.75,28.375,28.5,27.875,28.125,29.25,30.125,29.625,29.125,29.125,28.625,29.5,29.25,29,29.25,NA,29.625,27.625
8/30/2023 11:03,28.375,28.25,28.125,27.875,NA,28.125,NA,28,28.5,28.625,28,28.375,28.75,29.625,29.25,29,28.875,28.5,29.125,28.875,28.875,29,NA,29.25,27.75
8/30/2023 11:33,28.25,28.25,28.125,27.875,NA,28.25,NA,28,28.75,28.75,28.125,28.375,28.875,29.625,29.375,29,29.125,28.625,29.125,28.875,29,29,NA,29.375,27.875
8/30/2023 12:03,28.125,28.125,28.25,27.875,NA,28.25,NA,28.125,28.5,28.5,28.125,28.375,29,29.75,29.5,29.125,29.375,28.75,29.25,29.125,29.25,29.25,NA,29.5,28
8/30/2023 12:33,28.125,28.125,28.25,27.875,NA,28.25,NA,28,28.375,28.5,28.125,28.375,29.125,29.75,29.5,29.25,29.375,28.875,29.25,29.125,29.375,29.25,NA,29.5,27.75
8/30/2023 13:03,28.25,28.25,28.375,28.125,NA,28.25,NA,28.125,28.375,28.625,28.125,28.5,29.125,29.75,29.375,29.125,29.25,28.75,29.125,29.125,29.25,29.25,NA,29.375,28.125
8/30/2023 13:33,28.125,28.125,28.25,27.875,NA,28.125,NA,28,28.25,28.5,28,28.25,28.75,29.125,29,28.75,28.875,28.375,28.75,28.75,28.875,28.875,NA,29,28
8/30/2023 14:03,28,28.125,28.125,27.75,NA,28.125,NA,28,28.25,28.25,28,28.25,28.75,29.125,29,28.625,29,28.5,28.75,28.75,28.875,28.875,NA,28.875,28
8/30/2023 14:33,28,28,28.125,27.625,NA,28.125,NA,27.875,28.125,28.125,27.875,28.125,28.75,29.25,29.125,28.75,29.125,28.625,28.875,28.875,29.125,28.875,NA,29.125,28
8/30/2023 15:03,27.75,27.875,28,27.5,NA,27.875,NA,27.75,27.875,28,27.75,27.75,28.875,29.375,29.125,28.875,29.375,28.75,29,29,29.25,29.125,NA,29.125,27.625
8/30/2023 15:33,27.5,27.5,27.625,27.125,NA,27.625,NA,27.375,27.625,27.5,27.375,27.5,28.75,29.375,29.125,28.75,29.125,28.625,28.875,28.875,29.125,29,NA,29.125,27.375
8/30/2023 16:03,27.25,27.25,27.375,26.875,NA,27.5,NA,27.125,27.375,27.25,27.125,27.25,28.625,29.25,29,28.75,29,28.5,28.875,28.875,29,28.875,NA,29.125,27.25
8/30/2023 16:33,27.125,27.125,27.25,26.625,NA,27.375,NA,27,27.25,27.125,27,27.125,28.625,29.25,29,28.75,29.125,28.5,28.875,28.875,29.125,28.875,NA,29.125,27.25
8/30/2023 17:03,27,27,27.25,26.625,NA,27.375,NA,27,27.125,27.125,27,27,28.75,29.375,29.125,28.875,29.25,28.625,29,29,29.125,29,NA,29.125,27.25
8/30/2023 17:33,27,27,27.125,26.625,NA,27.375,NA,26.875,27,27,26.875,27,28.875,29.375,29.25,29,29.375,28.625,29.125,29,29.25,29.125,NA,29.25,27.25
8/30/2023 18:03,26.75,26.875,27,26.5,NA,27.25,NA,26.75,26.875,26.875,26.75,26.75,28.875,29.375,29.25,29,29.375,28.625,29.125,29,29.375,29.125,NA,29.25,27.125
8/30/2023 18:33,26.75,26.75,26.875,26.5,NA,27.25,NA,26.625,26.875,26.75,26.625,26.75,29,29.375,29.25,29.125,29.5,28.75,29.125,29.125,29.375,29.125,NA,29.25,27.125
8/30/2023 19:03,26.625,26.75,26.875,26.375,NA,27.25,NA,26.625,26.75,26.75,26.625,26.625,28.875,29.375,29.25,29.125,29.5,28.75,29.125,29.125,29.375,29.125,NA,29.25,27
8/30/2023 19:33,26.5,26.625,26.75,26.25,NA,27.125,NA,26.5,26.625,26.5,26.375,26.5,28.875,29.375,29.125,29,29.375,28.625,29,29,29.25,29.125,NA,29.125,27
8/30/2023 20:03,26.5,26.5,26.625,26.25,NA,27.125,NA,26.375,26.625,26.5,26.375,26.5,28.875,29.375,29.125,29,29.375,28.625,29,29,29.25,29.125,NA,29.125,27
8/30/2023 20:33,26.5,26.5,26.625,26.125,NA,27,NA,26.375,26.5,26.5,26.375,26.5,28.875,29.375,29.25,29.125,29.375,28.625,29.125,29,29.25,29.125,NA,29.25,27
8/30/2023 21:03,26.375,26.5,26.625,26.125,NA,27,NA,26.375,26.5,26.5,26.375,26.375,28.875,29.25,29.125,29,29.375,28.625,29,29,29.25,29,NA,29.125,27
8/30/2023 21:33,26.375,26.5,26.625,26.125,NA,27,NA,26.375,26.5,26.5,26.375,26.375,28.875,29.25,29.125,29,29.375,28.625,29,29,29.125,29,NA,29.125,27
8/30/2023 22:03,26.5,26.5,26.625,26.125,NA,27.125,NA,26.375,26.5,26.5,26.375,26.5,28.875,29.375,29.25,29.125,29.375,28.625,29.125,29,29.25,29.125,NA,29.25,27
8/30/2023 22:33,26.375,26.375,26.5,26.125,NA,27,NA,26.25,26.375,26.375,26.25,26.375,28.5,29,28.875,28.625,29,28.375,28.75,28.75,29,28.75,NA,28.875,26.875
8/30/2023 23:03,26.375,26.375,26.5,26,NA,27,NA,26.25,26.375,26.375,26.25,26.25,28.5,29,28.75,28.625,29,28.25,28.75,28.625,28.875,28.75,NA,28.875,26.875
8/30/2023 23:33,26.25,26.375,26.5,26,NA,27,NA,26.25,26.375,26.375,26.125,26.25,28.375,28.875,28.75,28.5,28.875,28.25,28.625,28.625,28.875,28.625,NA,28.75,26.875
8/31/2023 0:03,26.25,26.25,26.375,25.875,NA,26.875,NA,26.125,26.25,26.25,26.125,26.25,28.375,28.875,28.75,28.625,29,28.25,28.625,28.625,28.875,28.625,NA,28.75,26.875
8/31/2023 0:33,26.25,26.25,26.375,25.875,NA,27,NA,26.125,26.25,26.25,26.125,26.125,28.5,29.125,28.875,28.75,29.125,28.375,28.75,28.75,29,28.75,NA,28.875,26.75
8/31/2023 1:03,26.125,26.25,26.375,25.875,NA,26.875,NA,26,26.25,26.25,26.125,26.125,28.5,29.125,29,28.75,29.125,28.375,28.75,28.75,29,28.75,NA,29,26.75
8/31/2023 1:33,26.125,26.125,26.25,25.75,NA,26.875,NA,26,26.125,26.125,26,26.125,28.75,29.25,29.125,28.875,29.375,28.5,28.875,28.875,29.25,28.875,NA,29.125,26.75
8/31/2023 2:03,26.125,26.125,26.25,25.75,NA,26.875,NA,26,26.125,26.125,26,26,28.75,29.375,29.25,29,29.5,28.625,29,29,29.25,29,NA,29.125,26.75
8/31/2023 2:33,26,26,26.125,25.625,NA,26.75,NA,25.875,26,26,25.875,25.875,28.625,29.25,29,28.875,29.25,28.375,28.875,28.875,29.125,28.875,NA,29,26.625
8/31/2023 3:03,25.875,25.875,26,25.5,NA,26.75,NA,25.75,25.875,25.875,25.75,25.75,28.5,29,28.875,28.625,29,28.25,28.75,28.625,28.875,28.625,NA,28.875,26.625
8/31/2023 3:33,25.875,25.875,26,25.5,NA,26.875,NA,25.75,25.875,25.875,25.75,25.75,28.375,28.875,28.75,28.625,29,28.125,28.625,28.5,28.875,28.625,NA,28.75,26.625
8/31/2023 4:03,25.875,25.875,26,25.5,NA,26.75,NA,25.75,25.875,25.875,25.75,25.75,28.375,29,28.875,28.625,29.125,28.25,28.625,28.625,28.875,28.625,NA,28.875,26.625
8/31/2023 4:33,25.875,25.875,26,25.5,NA,26.75,NA,25.625,25.875,25.875,25.625,25.75,28.5,29.125,29,28.75,29.25,28.375,28.75,28.75,29,28.75,NA,29,26.625
8/31/2023 5:03,25.75,25.75,25.875,25.375,NA,26.75,NA,25.625,25.875,25.75,25.625,25.75,28.375,29,28.875,28.625,29.125,28.25,28.625,28.625,28.875,28.625,NA,28.75,26.5
8/31/2023 5:33,25.75,25.75,25.875,25.25,NA,26.625,NA,25.5,25.75,25.625,25.5,25.625,28.25,28.875,28.75,28.5,29,28.125,28.5,28.5,28.875,28.5,NA,28.625,26.375
8/31/2023 6:03,25.75,25.75,25.875,25.25,NA,26.625,NA,25.5,25.75,25.75,25.5,25.625,28.25,28.875,28.75,28.5,29,28.125,28.5,28.5,28.875,28.5,NA,28.75,26.5
8/31/2023 6:33,25.75,25.75,25.875,25.25,NA,26.625,NA,25.5,25.875,25.75,25.5,25.625,28.375,29,28.875,28.625,29.125,28.25,28.625,28.625,28.875,28.625,NA,28.875,26.375
8/31/2023 7:03,25.75,25.75,25.875,25.375,NA,26.625,NA,25.5,25.875,25.75,25.5,25.625,28.5,29.125,29,28.75,29.25,28.375,28.75,28.75,29,28.75,NA,28.875,26.375
8/31/2023 7:33,26,25.875,26.125,25.625,NA,26.875,NA,25.875,26,25.875,25.875,25.875,28.875,29.375,29.25,29,29.5,28.625,29,29,29.375,29.125,NA,29.125,26.625
8/31/2023 8:03,26.125,26.125,26.25,25.75,NA,26.875,NA,26.125,26.125,26.125,26,26.125,29,29.625,29.375,29.125,29.75,28.875,29.25,29.25,29.5,29.25,NA,29.375,26.625
8/31/2023 8:33,26.75,26.625,27,26.5,NA,27.375,NA,26.75,26.75,26.875,26.75,27,29.875,30.375,30,29.75,30.375,29.5,30,29.875,30.125,30.125,NA,30,26.75
8/31/2023 9:03,27.25,27,27.375,27,NA,27.5,NA,27.125,27.125,27.125,27,27.125,30.375,30.875,30.75,30.375,31,30.125,30.5,30.5,30.75,30.625,NA,30.625,26.875
8/31/2023 9:33,27.125,27,27.25,26.875,NA,27.25,NA,27,27.125,27.125,27,27,30.125,30.75,30.625,30.25,30.75,30,30.375,30.375,30.625,30.375,NA,30.5,26.875
8/31/2023 10:03,28,27.625,27.75,27.625,NA,27.625,NA,27.5,27.875,27.75,27.5,27.625,30.5,31.625,31.25,30.625,31.125,30.5,31,31,31,31,NA,31.25,27.125
8/31/2023 10:33,27.75,27.625,27.5,27.375,NA,27.5,NA,27.375,27.875,27.75,27.5,27.625,30.5,31.375,31.125,30.625,31,30.25,30.75,30.75,30.75,30.75,NA,31.125,27.25
8/31/2023 11:03,27.875,27.75,27.5,27.125,NA,27.5,NA,27.375,28.125,27.875,27.375,27.625,30.375,31.75,31.125,30.75,31,30.125,30.75,30.5,30.75,30.625,NA,31.125,27.5
8/31/2023 11:33,27.75,27.75,27.625,27.25,NA,27.5,NA,27.5,28.25,28.125,27.5,27.75,30.5,31.375,31.375,30.75,31.125,30.25,30.75,30.625,30.875,30.75,NA,31.375,27.5
8/31/2023 12:03,27.625,27.625,27.625,27.25,NA,27.5,NA,27.5,28,27.875,27.5,27.75,30.375,31.125,31,30.5,31,30.25,30.625,30.5,30.75,30.625,NA,31,27.75
8/31/2023 12:33,27.75,27.75,27.75,27.5,NA,27.625,NA,27.625,28,28.125,27.625,28,30.5,31.25,31,30.625,31.125,30.25,30.625,30.5,30.875,30.625,NA,30.875,27.5
8/31/2023 13:03,27.75,27.75,27.75,27.375,NA,27.625,NA,27.5,27.875,28,27.625,27.75,30.25,31,30.875,30.5,31,30.125,30.5,30.5,30.75,30.5,NA,30.75,27.5
8/31/2023 13:33,27.75,27.625,27.75,27.375,NA,27.625,NA,27.625,27.875,27.875,27.625,27.75,30.375,31,30.875,30.5,31,30.125,30.5,30.5,30.75,30.625,NA,30.875,27.625
8/31/2023 14:03,27.625,27.625,27.625,27.25,NA,27.5,NA,27.375,27.75,27.75,27.5,27.625,30.25,30.875,30.75,30.375,30.875,30,30.375,30.375,30.625,30.375,NA,30.625,27.75
8/31/2023 14:33,27.375,27.375,27.5,27,NA,27.5,NA,27.25,27.5,27.5,27.375,27.5,29.875,30.625,30.5,30.125,30.625,29.75,30.125,30.125,30.5,30.25,NA,30.375,27.375
8/31/2023 15:03,27.125,27.25,27.25,26.75,NA,27.375,NA,27.125,27.25,27.25,27.125,27.125,29.875,30.5,30.375,30,30.625,29.75,30.125,30.125,30.375,30.125,NA,30.25,27.25
8/31/2023 15:33,26.875,26.875,27,26.5,NA,27,NA,26.75,27,27,26.75,26.875,29.625,30.25,30.25,29.875,30.5,29.5,29.875,29.875,30.25,29.875,NA,30.125,27.125
8/31/2023 16:03,26.625,26.625,26.75,26.25,NA,26.875,NA,26.5,26.75,26.75,26.5,26.625,29.625,30.375,30.25,29.875,30.625,29.5,29.875,29.875,30.375,29.875,NA,30.125,27
8/31/2023 16:33,26.5,26.5,26.625,26.125,NA,26.625,NA,26.375,26.5,26.5,26.375,26.5,29.625,30.375,30.375,30,30.75,29.625,30,30.125,30.625,30,NA,30.25,27.125
8/31/2023 17:03,26.375,26.375,26.5,26,NA,26.5,NA,26.25,26.375,26.5,26.25,26.375,29.75,30.5,30.5,30.125,30.875,29.75,30.125,30.125,30.625,30.125,NA,30.375,27.125
8/31/2023 17:33,26.375,26.375,26.5,26,NA,26.5,NA,26.25,26.375,26.375,26.25,26.25,30.125,30.875,30.75,30.5,31.25,30,30.375,30.5,30.875,30.375,NA,30.75,27.125
8/31/2023 18:03,26.375,26.375,26.5,26,NA,26.5,NA,26.25,26.375,26.375,26.125,26.25,30.25,31,31,30.625,31.375,30.25,30.625,30.625,31.125,30.625,NA,30.875,27.125
8/31/2023 18:33,26.25,26.25,26.375,25.875,NA,26.375,NA,26.125,26.25,26.25,26.125,26.125,30.25,31,31,30.625,31.375,30.25,30.5,30.625,31.125,30.625,NA,30.875,27
8/31/2023 19:03,26.125,26.125,26.25,25.75,NA,26.375,NA,26,26.25,26.125,26,26,30.5,31.25,31.25,30.875,31.625,30.375,30.75,30.875,31.375,30.75,NA,31.125,27
8/31/2023 19:33,26.125,26.125,26.125,25.75,NA,26.25,NA,25.875,26.125,26.125,25.875,26,30.625,31.375,31.375,31.125,31.75,30.5,31,31,31.5,31,NA,31.25,27
8/31/2023 20:03,26,26.125,26.125,25.625,NA,26.25,NA,25.875,26.125,26,25.875,26,30.75,31.5,31.5,31.125,31.875,30.625,31,31.125,31.625,31,NA,31.375,26.875
8/31/2023 20:33,26,26,26,25.5,NA,26.125,NA,25.75,26,25.875,25.75,25.875,30.5,31.375,31.25,30.875,31.75,30.5,30.875,30.875,31.5,30.875,NA,31.125,26.875
8/31/2023 21:03,25.875,25.875,26,25.5,NA,26.125,NA,25.75,26,25.875,25.75,25.75,30.625,31.5,31.375,31,31.75,30.5,31,31,31.625,31,NA,31.25,26.875
8/31/2023 21:33,25.875,25.875,26,25.5,NA,26.125,NA,25.75,25.875,25.875,25.75,25.75,30.625,31.5,31.5,31.125,31.875,30.625,31,31.125,31.625,31,NA,31.375,26.75
8/31/2023 22:03,25.875,25.875,25.875,25.375,NA,26.125,NA,25.625,25.875,25.875,25.625,25.75,30.625,31.5,31.5,31.125,31.875,30.625,31,31.125,31.625,31,NA,31.375,26.75
